URL,Texto,H1,H2,H3,H4,H5,H6,H7
https://en.wikipedia.org/wiki/Ethereal_wave,Ethereal wave,Rock,Electronic rock,,Electronicore,Dark wave,Ethereal wave,
https://en.wikipedia.org/wiki/Emo,Emo,Rock,Emo,,,,,
https://en.wikipedia.org/wiki/Experimental_rock,Experimental rock,Rock,Experimental rock,,,,,
https://en.wikipedia.org/wiki/Art_rock,Art rock,Rock,Experimental rock,,Art rock,,,
https://en.wikipedia.org/wiki/Industrial_rock,Industrial rock,Rock,Experimental rock,,Industrial rock,,,
https://en.wikipedia.org/wiki/Post-punk,Post-punk,Rock,Experimental rock,,Post-punk,,,
https://en.wikipedia.org/wiki/Dance-punk,Dance-punk,Rock,Experimental rock,,Post-punk,Dance-punk,,
https://en.wikipedia.org/wiki/Dance-rock,Dance-rock,Rock,Experimental rock,,Post-punk,Dance-rock,,
https://en.wikipedia.org/wiki/Gothic_rock,Gothic rock,Rock,Experimental rock,,Post-punk,Gothic rock,,
https://en.wikipedia.org/wiki/No_wave,No wave,Rock,Experimental rock,,Post-punk,No wave,,
https://en.wikipedia.org/wiki/Noise_rock,Noise rock,Rock,Experimental rock,,Post-punk,Noise rock,,
https://en.wikipedia.org/wiki/Post-rock,Post-rock,Rock,Experimental rock,,Post-rock,,,
https://en.wikipedia.org/wiki/Post-metal,Post-metal,Rock,Experimental rock,,Post-rock,Post-metal,,
https://en.wikipedia.org/wiki/Folk_rock,Folk rock,Rock,Folk rock,,,,,
https://en.wikipedia.org/wiki/British_folk_rock,British folk rock,Rock,Folk rock,,British folk rock,,,
https://en.wikipedia.org/wiki/Celtic_rock,Celtic rock,Rock,Folk rock,,Celtic rock,,,
https://en.wikipedia.org/wiki/Medieval_folk_rock,Medieval folk rock,Rock,Folk rock,,Medieval folk rock,,,
https://en.wikipedia.org/wiki/Funk_rock,Funk rock,Rock,Funk rock,,,,,
https://en.wikipedia.org/wiki/Garage_rock,Garage rock,Rock,Garage rock,,,,,
https://en.wikipedia.org/wiki/Proto-punk,Proto-punk,Rock,Garage rock,,Proto-punk,,,
https://en.wikipedia.org/wiki/Geek_rock,Geek rock,Rock,Geek rock,,,,,
https://en.wikipedia.org/wiki/Glam_rock,Glam rock,Rock,Glam rock,,,,,
https://en.wikipedia.org/wiki/Gothic_rock,Gothic rock,Rock,Gothic rock,,,,,
https://en.wikipedia.org/wiki/Pagan_rock,Pagan rock,Rock,Gothic rock,,Pagan rock,,,
https://en.wikipedia.org/wiki/Hard_rock,Hard rock,Rock,Hard rock,,,,,
https://en.wikipedia.org/wiki/Heartland_rock,Heartland rock,Rock,Heartland rock,,,,,
https://en.wikipedia.org/wiki/Metal_music,Metal,Rock,Metal,,,,,
https://en.wikipedia.org/wiki/Indian_rock,Indian rock,Rock,Indian rock,,,,,
https://en.wikipedia.org/wiki/Iranian_rock,Iranian rock,Rock,Iranian rock,,,,,
https://en.wikipedia.org/wiki/Instrumental_rock,Instrumental rock,Rock,Instrumental rock,,,,,
https://en.wikipedia.org/wiki/Japanese_rock,Japanese rock,Rock,Japanese rock,,,,,
https://en.wikipedia.org/wiki/Jazz_fusion,Fusion jazz,Rock,Fusion jazz,,,,,
https://en.wikipedia.org/wiki/Jazz_rock,Jazz rock,Rock,Fusion jazz,,Jazz rock,,,
https://en.wikipedia.org/wiki/Korean_rock,Korean rock,Rock,Korean rock,,,,,
https://en.wikipedia.org/wiki/Latin_rock,Latin rock,Rock,Latin rock,,,,,
https://en.wikipedia.org/wiki/Chicano_rock,Chicano rock,Rock,Latin rock,,Chicano rock,,,
https://en.wikipedia.org/wiki/Rock_en_español,Rock en español,Rock,Latin rock,,Rock en español,,,
https://en.wikipedia.org/wiki/Rock_music_in_Mexico,Rock music in Mexico,Rock,Latin rock,,Rock music in Mexico,,,
https://en.wikipedia.org/wiki/Mainstream_rock,Mainstream rock,Rock,Mainstream rock,,,,,
https://en.wikipedia.org/wiki/Mangue_bit,Mangue bit,Rock,Mangue bit,,,,,
https://en.wikipedia.org/wiki/Modern_rock,Modern rock,Rock,Modern rock,,,,,
https://en.wikipedia.org/wiki/New_wave_of_classic_rock,New wave of classic rock,Rock,New wave of classic rock,,,,,
https://en.wikipedia.org/wiki/Occult_rock,Occult rock,Rock,Occult rock,,,,,
https://en.wikipedia.org/wiki/Paisley_Underground,Paisley Underground,Rock,Paisley Underground,,,,,
https://en.wikipedia.org/wiki/Pop_rock,Pop rock,Rock,Pop rock,,,,,
https://en.wikipedia.org/wiki/Jangle_pop,Jangle pop,Rock,Pop rock,,Jangle pop,,,
https://en.wikipedia.org/wiki/Power_pop,Power pop,Rock,Pop rock,,Power pop,,,
https://en.wikipedia.org/wiki/Soft_rock,Soft rock,Rock,Pop rock,,Soft rock,,,
https://en.wikipedia.org/wiki/Yacht_rock,Yacht rock,Rock,Pop rock,,Soft rock,Yacht rock,,
https://en.wikipedia.org/wiki/Progressive_rock,Progressive rock,Rock,Progressive rock,,,,,
https://en.wikipedia.org/wiki/Art_rock,Art rock,Rock,Progressive rock,,Art rock,,,
https://en.wikipedia.org/wiki/Avant-prog,Avant-prog,Rock,Progressive rock,,Avant-prog,,,
https://en.wikipedia.org/wiki/Rock_in_Opposition,Rock in Opposition,Rock,Progressive rock,,Avant-prog,Rock in Opposition,,
https://en.wikipedia.org/wiki/Canterbury_scene,Canterbury scene,Rock,Progressive rock,,Canterbury scene,,,
https://en.wikipedia.org/wiki/Flamenco_rock,Flamenco rock,Rock,Progressive rock,,Flamenco rock,,,
https://en.wikipedia.org/wiki/Krautrock,Krautrock,Rock,Progressive rock,,Krautrock,,,
https://en.wikipedia.org/wiki/Neo-prog,Neo-prog,Rock,Progressive rock,,Neo-prog,,,
https://en.wikipedia.org/wiki/New_prog,New prog,Rock,Progressive rock,,New prog,,,
https://en.wikipedia.org/wiki/Post-Progressive,Post-progressive,Rock,Progressive rock,,Post-progressive,,,
https://en.wikipedia.org/wiki/Progressive_rock_(radio_format),Progressive rock (radio format),Rock,Progressive rock,,Progressive rock (radio format),,,
https://en.wikipedia.org/wiki/Proto-prog,Proto-prog,Rock,Progressive rock,,Proto-prog,,,
https://en.wikipedia.org/wiki/Space_rock,Space rock,Rock,Progressive rock,,Space rock,,,
https://en.wikipedia.org/wiki/Symphonic_Rock,Symphonic Rock,Rock,Progressive rock,,Symphonic Rock,,,
https://en.wikipedia.org/wiki/Zeuhl,Zeuhl,Rock,Progressive rock,,Zeuhl,,,
https://en.wikipedia.org/wiki/Psychedelic_rock,Psychedelic rock,Rock,Psychedelic rock,,,,,
https://en.wikipedia.org/wiki/Acid_rock,Acid rock,Rock,Psychedelic rock,,Acid rock,,,
https://en.wikipedia.org/wiki/Freak_scene,Freak scene,Rock,Psychedelic rock,,Freak scene,,,
https://en.wikipedia.org/wiki/Neo-psychedelia,Neo-psychedelia,Rock,Psychedelic rock,,Neo-psychedelia,,,
https://en.wikipedia.org/wiki/Raga_rock,Raga rock,Rock,Psychedelic rock,,Raga rock,,,
https://en.wikipedia.org/wiki/Pub_rock_(Australia),Pub rock (Australia),Rock,Pub rock (Australia),,,,,
https://en.wikipedia.org/wiki/Pub_rock_(United_Kingdom),Pub rock (United Kingdom),Rock,Pub rock (United Kingdom),,,,,
https://en.wikipedia.org/wiki/Punk_rock,Punk rock,Rock,Punk rock,,,,,
https://en.wikipedia.org/wiki/Rap_rock,Rap rock,Rock,Rap rock,,,,,
https://en.wikipedia.org/wiki/Rapcore,Rapcore,Rock,Rap rock,,Rapcore,,,
https://en.wikipedia.org/wiki/Reggae_rock,Reggæ rock,Rock,Reggæ rock,,,,,
https://en.wikipedia.org/wiki/Rock_and_roll,Rock and roll,Rock,Rock and roll,,,,,
https://en.wikipedia.org/wiki/Rockabilly,Rockabilly,Rock,Rock and roll,,Rockabilly,,,
https://en.wikipedia.org/wiki/Gothabilly,Gothabilly/Hellabilly,Rock,Rock and roll,,Rockabilly,Gothabilly/Hellabilly,,
https://en.wikipedia.org/wiki/Psychobilly,Psychobilly,Rock,Rock and roll,,Rockabilly,Psychobilly,,
https://en.wikipedia.org/wiki/Rock_music_in_France,Rock music in France,Rock,Rock music in France,,,,,
https://en.wikipedia.org/wiki/Rock_opera,Rock opera,Rock,Rock opera,,,,,
https://en.wikipedia.org/wiki/Roots_rock,Roots rock,Rock,Roots rock,,,,,
https://en.wikipedia.org/wiki/Southern_rock,Southern rock,Rock,Southern rock,,,,,
https://en.wikipedia.org/wiki/Stoner_rock,Stoner rock,Rock,Stoner rock,,,,,
https://en.wikipedia.org/wiki/Swamp_rock,Swamp rock,Rock,Swamp rock,,,,,
https://en.wikipedia.org/wiki/Sufi_rock,Sufi rock,Rock,Sufi rock,,,,,
https://en.wikipedia.org/wiki/Surf_rock,Surf rock,Rock,Surf rock,,,,,
https://en.wikipedia.org/wiki/Tropical_rock,Tropical rock,Rock,Tropical rock,,,,,
https://en.wikipedia.org/wiki/Turkish_rock,Turkish rock,Rock,Turkish rock,,,,,
https://en.wikipedia.org/wiki/Viking_rock,Viking rock,Rock,Viking rock,,,,,
https://en.wikipedia.org/wiki/Visual_kei,Visual kei,Rock,Visual kei,,,,,
https://en.wikipedia.org/wiki/Nagoya_kei,Nagoya kei,Rock,Visual kei,,Nagoya kei,,,
https://en.wikipedia.org/wiki/Wizard_rock,Wizard rock,Rock,Wizard rock,,,,,
https://en.wikipedia.org/wiki/Worldbeat,Worldbeat,Rock,Worldbeat,,,,,
https://en.wikipedia.org/wiki/World_fusion,World fusion,Rock,World fusion,,,,,
https://en.wikipedia.org/wiki/Alternative_metal,Alternative metal,Metal,Alternative metal,,,,,
https://en.wikipedia.org/wiki/Funk_metal,Funk metal,Metal,Alternative metal,,Funk metal,,,
https://en.wikipedia.org/wiki/Nu_metal,Nu metal,Metal,Alternative metal,,Nu metal,,,
https://en.wikipedia.org/wiki/Rap_metal,Rap metal,Metal,Alternative metal,,Rap metal,,,
https://en.wikipedia.org/wiki/Avant-garde_metal,Avant-garde metal,Metal,Avant-garde metal,,,,,
https://en.wikipedia.org/wiki/Drone_metal,Drone metal,Metal,Avant-garde metal,,Drone metal,,,
https://en.wikipedia.org/wiki/Post-metal,Post-metal,Metal,Avant-garde metal,,Post-metal,,,
https://en.wikipedia.org/wiki/Black_metal,Black metal,Metal,Black metal,,,,,
https://en.wikipedia.org/wiki/Depressive_suicidal_black_metal,Depressive suicidal black metal,Metal,Black metal,,Depressive suicidal black metal,,,
https://en.wikipedia.org/wiki/Blackened_death_metal,Blackened death metal,Metal,Black metal,,Blackened death metal,,,
https://en.wikipedia.org/wiki/Atmospheric_black_metal,Atmospheric black metal,Metal,Black metal,,Atmospheric black metal,,,
https://en.wikipedia.org/wiki/Blackgaze,Blackgaze,Metal,Black metal,,Blackgaze,,,
https://en.wikipedia.org/wiki/Melodic_black_metal,Melodic black metal,Metal,Black metal,,Melodic black metal,,,
https://en.wikipedia.org/wiki/National_Socialist_black_metal,National Socialist black metal,Metal,Black metal,,National Socialist black metal,,,
https://en.wikipedia.org/wiki/Symphonic_black_metal,Symphonic black metal,Metal,Black metal,,Symphonic black metal,,,
https://en.wikipedia.org/wiki/Avant-garde_black_metal,Avant-garde black metal,Metal,Black metal,,Avant-garde black metal,,,
https://en.wikipedia.org/wiki/Post-black_metal,Post-black metal,Metal,Black metal,,Post-black metal,,,
https://en.wikipedia.org/wiki/Christian_metal,Christian metal,Metal,Christian metal,,,,,
https://en.wikipedia.org/wiki/Unblack_metal,Unblack metal,Metal,Christian metal,,Unblack metal,,,
https://en.wikipedia.org/wiki/Death_metal,Death metal,Metal,Death metal,,,,,
https://en.wikipedia.org/wiki/Death_%27n%27_roll,Death 'n' roll,Metal,Death metal,,Death 'n' roll,,,
https://en.wikipedia.org/wiki/Deathgrind,Deathgrind,Metal,Death metal,,Deathgrind,,,
https://en.wikipedia.org/wiki/Melodic_death_metal,Melodic death metal,Metal,Death metal,,Melodic death metal,,,
https://en.wikipedia.org/wiki/Technical_death_metal,Technical death metal,Metal,Death metal,,Technical death metal,,,
https://en.wikipedia.org/wiki/Brutal_death_metal,Brutal death metal,Metal,Death metal,,Brutal death metal,,,
https://en.wikipedia.org/wiki/Slam_death_metal,Slam death metal,Metal,Death metal,,Slam death metal,,,
https://en.wikipedia.org/wiki/Doom_metal,Doom metal,Metal,Doom metal,,,,,
https://en.wikipedia.org/wiki/Death-doom,Death-doom,Metal,Doom metal,,Death-doom,,,
https://en.wikipedia.org/wiki/Stoner-doom,Stoner-doom,Metal,Doom metal,,Stoner-doom,,,
https://en.wikipedia.org/wiki/Funeral_doom,Funeral doom,Metal,Doom metal,,Funeral doom,,,
https://en.wikipedia.org/w/index.php?title=Folk_doom&action=edit&redlink=1,Folk doom,Metal,Doom metal,,Folk doom,,,
https://en.wikipedia.org/w/index.php?title=Atmospheric_doom&action=edit&redlink=1,Atmospheric doom,Metal,Doom metal,,Atmospheric doom,,,
https://en.wikipedia.org/wiki/Blackened_doom,Blackened doom,Metal,Doom metal,,Blackened doom,,,
https://en.wikipedia.org/wiki/Gothic_doom,Gothic doom,Metal,Doom metal,,Gothic doom,,,
https://en.wikipedia.org/w/index.php?title=Symphonic_doom&action=edit&redlink=1,Symphonic doom,Metal,Doom metal,,Symphonic doom,,,
https://en.wikipedia.org/wiki/Sludge_doom,Sludge doom,Metal,Doom metal,,Sludge doom,,,
https://en.wikipedia.org/wiki/Drone_doom,Drone doom,Metal,Doom metal,,Drone doom,,,
https://en.wikipedia.org/wiki/Extreme_metal,Extreme metal,Metal,Extreme metal,,,,,
https://en.wikipedia.org/wiki/Folk_metal,Folk metal,Metal,Folk metal,,,,,
https://en.wikipedia.org/wiki/Celtic_metal,Celtic metal,Metal,Folk metal,,Celtic metal,,,
https://en.wikipedia.org/wiki/Medieval_metal,Medieval metal,Metal,Folk metal,,Medieval metal,,,
https://en.wikipedia.org/wiki/Pagan_metal,Pagan metal,Metal,Folk metal,,Pagan metal,,,
https://en.wikipedia.org/wiki/Viking_metal,Viking metal,Metal,Folk metal,,Viking metal,,,
https://en.wikipedia.org/wiki/Pirate_metal,Pirate metal,Metal,Folk metal,,Pirate metal,,,
https://en.wikipedia.org/wiki/Glam_metal,Glam metal,Metal,Glam metal,,,,,
https://en.wikipedia.org/wiki/Gothic_metal,Gothic metal,Metal,Gothic metal,,,,,
https://en.wikipedia.org/wiki/Grindcore,Grindcore,Metal,Grindcore,,,,,
https://en.wikipedia.org/wiki/Industrial_metal,Industrial metal,Metal,Industrial metal,,,,,
https://en.wikipedia.org/wiki/Kawaii_metal,Kawaii metal,Metal,Kawaii metal,,,,,
https://en.wikipedia.org/wiki/Latin_metal,Latin metal,Metal,Latin metal,,,,,
https://en.wikipedia.org/wiki/Mathcore,Math metal,Metal,Math metal,,,,,
https://en.wikipedia.org/wiki/Metalcore,Metalcore,Metal,Metalcore,,,,,
https://en.wikipedia.org/wiki/Deathcore,Deathcore,Metal,Metalcore,,Deathcore,,,
https://en.wikipedia.org/wiki/Mathcore,Mathcore,Metal,Metalcore,,Mathcore,,,
https://en.wikipedia.org/wiki/Melodic_metalcore,Melodic metalcore,Metal,Metalcore,,Melodic metalcore,,,
https://en.wikipedia.org/wiki/Progressive_metalcore,Progressive metalcore,Metal,Metalcore,,Progressive metalcore,,,
https://en.wikipedia.org/wiki/Neoclassical_metal,Neoclassical metal,Metal,Neoclassical metal,,,,,
https://en.wikipedia.org/wiki/Neue_Deutsche_Härte,Neue Deutsche Härte,Metal,Neue Deutsche Härte,,,,,
https://en.wikipedia.org/wiki/New_wave_of_American_heavy_metal,New wave of American heavy metal,Metal,New wave of American heavy metal,,,,,
https://en.wikipedia.org/wiki/New_wave_of_British_heavy_metal,New wave of British heavy metal,Metal,New wave of British heavy metal,,,,,
https://en.wikipedia.org/wiki/Nintendocore,Nintendocore,Metal,Nintendocore,,,,,
https://en.wikipedia.org/wiki/Pop_metal,Pop metal,Metal,Pop metal,,,,,
https://en.wikipedia.org/wiki/Power_metal,Power metal,Metal,Power metal,,,,,
https://en.wikipedia.org/wiki/Progressive_metal,Progressive metal,Metal,Progressive metal,,,,,
https://en.wikipedia.org/wiki/Djent,Djent,Metal,Progressive metal,,Djent,,,
https://en.wikipedia.org/wiki/Sludge_metal,Sludge metal,Metal,Sludge metal,,,,,
https://en.wikipedia.org/wiki/Speed_metal,Speed metal,Metal,Speed metal,,,,,
https://en.wikipedia.org/wiki/Symphonic_metal,Symphonic metal,Metal,Symphonic metal,,,,,
https://en.wikipedia.org/wiki/Thrash_metal,Thrash metal,Metal,Thrash metal,,,,,
https://en.wikipedia.org/wiki/Crossover_thrash,Crossover thrash,Metal,Thrash metal,,Crossover thrash,,,
https://en.wikipedia.org/wiki/Groove_metal,Groove metal,Metal,Thrash metal,,Groove metal,,,
https://en.wikipedia.org/wiki/Afro-punk,Afro-punk,Punk,Afro-punk,,,,,
https://en.wikipedia.org/wiki/Anarcho_punk,Anarcho punk,Punk,Anarcho punk,,,,,
https://en.wikipedia.org/wiki/Crust_punk,Crust punk,Punk,Anarcho punk,,Crust punk,,,
https://en.wikipedia.org/wiki/D-beat,D-beat,Punk,Anarcho punk,,Crust punk,D-beat,,
https://en.wikipedia.org/wiki/Art_punk,Art punk,Punk,Art punk,,,,,
https://en.wikipedia.org/w/index.php?title=Avant_punk&action=edit&redlink=1,Avant punk,Punk,Avant punk,,,,,
https://en.wikipedia.org/wiki/Christian_punk,Christian punk,Punk,Christian punk,,,,,
https://en.wikipedia.org/wiki/Cowpunk,Cowpunk,Punk,Cowpunk,,,,,
https://en.wikipedia.org/wiki/Crust_punk,Crust punk,Punk,Crust punk,,,,,
https://en.wikipedia.org/wiki/Deathrock,Deathrock,Punk,Deathrock,,,,,
https://en.wikipedia.org/wiki/Electropunk,Electropunk,Punk,Electropunk,,,,,
https://en.wikipedia.org/wiki/Cyberpunk,Cyberpunk,Punk,Electropunk,,Cyberpunk,,,
https://en.wikipedia.org/wiki/Dance-punk,Dance-punk,Punk,Electropunk,,Dance-punk,,,
https://en.wikipedia.org/wiki/Digital_hardcore,Digital hardcore,Punk,Electropunk,,Digital hardcore,,,
https://en.wikipedia.org/wiki/Dreampunk,Dreampunk,Punk,Electropunk,,Dreampunk,,,
https://en.wikipedia.org/wiki/Synth_punk,Synth punk,Punk,Electropunk,,Synth punk,,,
https://en.wikipedia.org/wiki/Folk_punk,Folk punk,Punk,Folk punk,,,,,
https://en.wikipedia.org/wiki/Celtic_punk,Celtic punk,Punk,Folk punk,,Celtic punk,,,
https://en.wikipedia.org/wiki/Cowpunk,Cowpunk,Punk,Folk punk,,Cowpunk,,,
https://en.wikipedia.org/wiki/Gypsy_punk,Gypsy punk,Punk,Folk punk,,Gypsy punk,,,
https://en.wikipedia.org/wiki/Scottish_Gaelic_punk,Scottish Gaelic punk,Punk,Folk punk,,Scottish Gaelic punk,,,
https://en.wikipedia.org/wiki/Garage_punk_(fusion_genre),Garage punk,Punk,Garage punk,,,,,
https://en.wikipedia.org/wiki/German_punk,German punk,Punk,German punk,,,,,
https://en.wikipedia.org/wiki/Glam_punk,Glam punk,Punk,Glam punk,,,,,
https://en.wikipedia.org/wiki/Gothic_punk,Gothic punk,Punk,Gothic punk,,,,,
https://en.wikipedia.org/wiki/Grindcore,Grindcore,Punk,Grindcore,,,,,
https://en.wikipedia.org/wiki/Crustgrind,Crustgrind,Punk,Grindcore,,Crustgrind,,,
https://en.wikipedia.org/wiki/Electrogrind,Electrogrind,Punk,Grindcore,,Electrogrind,,,
https://en.wikipedia.org/wiki/Goregrind,Goregrind,Punk,Grindcore,,Goregrind,,,
https://en.wikipedia.org/wiki/Noisegrind,Noisegrind,Punk,Grindcore,,Noisegrind,,,
https://en.wikipedia.org/wiki/Pornogrind,Pornogrind,Punk,Grindcore,,Pornogrind,,,
https://en.wikipedia.org/wiki/Hardcore_punk,Hardcore punk,Punk,Hardcore punk,,,,,
https://en.wikipedia.org/wiki/Bardcore,Bardcore,Punk,Hardcore punk,,Bardcore,,,
https://en.wikipedia.org/wiki/Beatdown_hardcore,Beatdown hardcore,Punk,Hardcore punk,,Beatdown hardcore,,,
https://en.wikipedia.org/wiki/Christian_hardcore,Christian hardcore,Punk,Hardcore punk,,Christian hardcore,,,
https://en.wikipedia.org/wiki/Crabcore,Crabcore,Punk,Hardcore punk,,Crabcore,,,
https://en.wikipedia.org/wiki/Crunkcore,Crunkcore,Punk,Hardcore punk,,Crunkcore,,,
https://en.wikipedia.org/wiki/Electronicore,Electronicore,Punk,Hardcore punk,,Electronicore,,,
https://en.wikipedia.org/wiki/Krishnacore,Krishnacore,Punk,Hardcore punk,,Krishnacore,,,
https://en.wikipedia.org/wiki/Melodic_hardcore,Melodic hardcore,Punk,Hardcore punk,,Melodic hardcore,,,
https://en.wikipedia.org/wiki/Positive_hardcore,Positive hardcore,Punk,Hardcore punk,,Positive hardcore,,,
https://en.wikipedia.org/wiki/Post-hardcore,Post-hardcore,Punk,Hardcore punk,,Post-hardcore,,,
https://en.wikipedia.org/wiki/Queercore,Queercore,Punk,Hardcore punk,,Queercore,,,
https://en.wikipedia.org/wiki/Taqwacore,Taqwacore,Punk,Hardcore punk,,Taqwacore,,,
https://en.wikipedia.org/wiki/Emo,Emo,Punk,Hardcore punk,,Emo,,,
https://en.wikipedia.org/wiki/Emo_pop,Emo pop,Punk,Hardcore punk,,Emo,Emo pop,,
https://en.wikipedia.org/wiki/Screamo,Screamo,Punk,Hardcore punk,,Emo,Screamo,,
https://en.wikipedia.org/wiki/Powerviolence,Powerviolence,Punk,Hardcore punk,,Powerviolence,,,
https://en.wikipedia.org/wiki/Street_punk,Street punk,Punk,Hardcore punk,,Street punk,,,
https://en.wikipedia.org/wiki/Horror_punk,Horror punk,Punk,Horror punk,,,,,
https://en.wikipedia.org/wiki/Latino_punk,Latino punk,Punk,Latino punk,,,,,
https://en.wikipedia.org/wiki/Nazi_punk,Nazi punk,Punk,Nazi punk,,,,,
https://en.wikipedia.org/wiki/Oi!,Oi!,Punk,Oi!,,,,,
https://en.wikipedia.org/wiki/Pop_punk,Pop punk,Punk,Pop punk,,,,,
https://en.wikipedia.org/wiki/Easycore,Easycore,Punk,Pop punk,,Easycore,,,
https://en.wikipedia.org/wiki/Neon_pop,Neon pop,Punk,Pop punk,,Neon pop,,,
https://en.wikipedia.org/wiki/Post-punk,Post-punk,Punk,Post-punk,,,,,
https://en.wikipedia.org/wiki/Dance-punk,Dance-punk,Punk,Post-punk,,Dance-punk,,,
https://en.wikipedia.org/wiki/Post-punk_revival,Post-punk revival,Punk,Post-punk,,Post-punk revival,,,
https://en.wikipedia.org/wiki/Proto-punk,Proto-punk,Punk,Proto-punk,,,,,
https://en.wikipedia.org/wiki/Psychobilly,Psychobilly,Punk,Psychobilly,,,,,
https://en.wikipedia.org/wiki/Punkabilly,Punkabilly,Punk,Psychobilly,,Punkabilly,,,
https://en.wikipedia.org/wiki/Punk_blues,Punk blues,Punk,Punk blues,,,,,
https://en.wikipedia.org/wiki/Punk_jazz,Punk jazz,Punk,Punk jazz,,,,,
https://en.wikipedia.org/wiki/Punk_pathetique,Punk pathetique,Punk,Punk pathetique,,,,,
https://en.wikipedia.org/wiki/Punk_rap,Punk rap,Punk,Punk rap,,,,,
https://en.wikipedia.org/wiki/Reggae_punk,Reggae punk,Punk,Reggae punk,,,,,
https://en.wikipedia.org/wiki/Riot_grrrl,Riot grrrl,Punk,Riot grrrl,,,,,
https://en.wikipedia.org/wiki/Ska_punk,Ska punk,Punk,Ska punk,,,,,
https://en.wikipedia.org/wiki/Skate_punk,Skate punk,Punk,Skate punk,,,,,
https://en.wikipedia.org/wiki/Street_punk,Street punk,Punk,Street punk,,,,,
https://en.wikipedia.org/wiki/Surf_punk_(music_genre),Surf punk,Punk,Surf punk,,,,,
https://en.wikipedia.org/wiki/Trallpunk,Trallpunk,Punk,Trallpunk,,,,,
https://en.wikipedia.org/wiki/African_heavy_metal,African heavy metal,African,African heavy metal,,,,,
https://en.wikipedia.org/wiki/African_hip_hop,African hip hop,African,African hip hop,,,,,
https://en.wikipedia.org/wiki/African_popular_music,African popular music,African,African popular music,,,,,
https://en.wikipedia.org/wiki/Afro_pop,Afro pop,African,Afro pop,,,,,
https://en.wikipedia.org/wiki/Afrobeat,Afrobeat,African,Afrobeat,,,,,
https://en.wikipedia.org/wiki/Afrobeats,Afrobeats,African,Afrobeats,,,,,
https://en.wikipedia.org/wiki/Afro_house,Afro house,African,Afro house,,,,,
https://en.wikipedia.org/wiki/Amapiano,Amapiano,African,Amapiano,,,,,
https://en.wikipedia.org/wiki/Apala,Apala,African,Apala,,,,,
https://en.wikipedia.org/wiki/Arabesque_(Turkish_music),Arabesque,African,Arabesque,,,,,
https://en.wikipedia.org/wiki/Afro_tech,Afro tech,African,Afro tech,,,,,
https://en.wikipedia.org/wiki/Benga_music,Benga,African,Benga,,,,,
https://en.wikipedia.org/wiki/Bikutsi,Bikutsi,African,Bikutsi,,,,,
https://en.wikipedia.org/wiki/Bongo_flava,Bongo flava,African,Bongo flava,,,,,
https://en.wikipedia.org/wiki/Boomba_music,Boomba,African,Boomba,,,,,
https://en.wikipedia.org/wiki/Bubu_music,Bubu music,African,Bubu music,,,,,
https://en.wikipedia.org/wiki/Cape_jazz,Cape jazz,African,Cape jazz,,,,,
https://en.wikipedia.org/wiki/Chaabi,Chaabi,African,Chaabi,,,,,
https://en.wikipedia.org/wiki/Chalga,Chalga,African,Chalga,,,,,
https://en.wikipedia.org/wiki/Chaoui_music,Chaoui music,African,Chaoui music,,,,,
https://en.wikipedia.org/wiki/Chimurenga_music,Chimurenga,African,Chimurenga,,,,,
https://en.wikipedia.org/wiki/Congolese_rumba,Congolese rumba,African,Congolese rumba,,,,,
https://en.wikipedia.org/wiki/Coupé-Décalé,Coupé-Décalé,African,Coupé-Décalé,,,,,
https://en.wikipedia.org/wiki/Fuji_music,Fuji music,African,Fuji music,,,,,
https://en.wikipedia.org/wiki/Genge,Genge,African,Genge,,,,,
https://en.wikipedia.org/wiki/Gnawa,Gnawa,African,Gnawa,,,,,
https://en.wikipedia.org/wiki/Gqom,Gqom,African,Gqom,,,,,
https://en.wikipedia.org/wiki/Gumbe,Gumbe,African,Gumbe,,,,,
https://en.wikipedia.org/wiki/Highlife,Highlife,African,Highlife,,,,,
https://en.wikipedia.org/wiki/Hiplife,Hiplife,African,Hiplife,,,,,
https://en.wikipedia.org/wiki/Igbo_highlife,Igbo highlife,African,Igbo highlife,,,,,
https://en.wikipedia.org/wiki/Igbo_rap,Igbo rap,African,Igbo rap,,,,,
https://en.wikipedia.org/wiki/Ikorodo,Ikorodo,African,Ikorodo,,,,,
https://en.wikipedia.org/wiki/Ikwokirikwo,Ikwokirikwo,African,Ikwokirikwo,,,,,
https://en.wikipedia.org/wiki/Isicathamiya,Isicathamiya,African,Isicathamiya,,,,,
https://en.wikipedia.org/wiki/Jit,Jit,African,Jit,,,,,
https://en.wikipedia.org/wiki/Jùjú_music,Jùjú,African,Jùjú,,,,,
https://en.wikipedia.org/wiki/Kadongo_Kamu,Kadongo Kamu,African,Kadongo Kamu,,,,,
https://en.wikipedia.org/wiki/Kizomba,Kizomba,African,Kizomba,,,,,
https://en.wikipedia.org/wiki/Kuduro,Kuduro,African,Kuduro,,,,,
https://en.wikipedia.org/wiki/Kwaito,Kwaito,African,Kwaito,,,,,
https://en.wikipedia.org/wiki/Kwela,Kwela,African,Kwela,,,,,
https://en.wikipedia.org/wiki/Soukous,Lingala music,African,Lingala music,,,,,
https://en.wikipedia.org/wiki/Makossa,Makossa,African,Makossa,,,,,
https://en.wikipedia.org/wiki/Maloya,Maloya,African,Maloya,,,,,
https://en.wikipedia.org/wiki/Ma%27luf,Ma'luf,African,Ma'luf,,,,,
